"","V1","V2","V3","V4"
"1248",1,0,1,0
"1249",1,0,1,0
"1250",1,0,1,0
"1251",1,0,1,0
"1252",1,0,1,0
"1253",1,0,1,0
"1254",1,0,1,0
"1255",1,0,1,0
"1256",1,0,1,0
"1257",1,0,1,0
"1258",1,0,1,0
"1259",1,0,1,0
"1260",1,0,1,0
"1261",1,0,1,0
"1262",1,0,1,0
"1263",1,0,1,0
"1264",1,0,1,0
"1265",1,0,1,0
"1266",1,0,1,0
"1267",1,0,1,0
"1268",1,0,1,0
"1269",1,0,1,0
"1270",1,0,1,0
"1271",1,0,1,0
"1272",1,0,1,0
"1273",1,0,1,0
"1274",1,0,1,0
"1275",1,0,1,0
"1276",1,0,1,0
"1277",1,0,1,0
"1278",1,0,1,0
"1279",1,0,1,0
"1280",1,0,1,0
"1281",1,0,1,0
"1282",1,0,1,0
"1283",1,0,1,0
"1284",1,0,1,0
"1285",1,0,1,0
"1286",1,0,1,0
"1287",1,0,1,0
"1288",1,0,1,0
"1289",1,0,1,0
"1290",1,0,1,0
"1291",1,0,1,0
"1292",1,0,1,0
"1293",1,0,1,0
"1294",1,0,1,0
"1295",1,0,1,0
"1296",1,0,1,0
"1297",1,0,1,0
"1298",1,0,1,0
"1299",1,0,1,0
"1300",1,0,1,0
"1301",0,1,1,0
"1302",0,1,1,0
"1303",0,1,1,0
"1304",0,1,1,0
"1305",0,1,1,0
"1306",0,1,1,0
"1307",0,1,1,0
"1308",0,1,1,0
"1309",0,1,1,0
"1310",0,1,1,0
"1311",0,1,1,0
"1312",0,1,1,0
"1313",0,1,1,0
"1314",0,1,1,0
"1315",0,1,1,0
"1316",0,1,1,0
"1317",0,1,1,0
"1318",0,1,1,0
"1319",0,1,1,0
"1320",0,1,1,0
"1321",0,1,1,0
"1322",0,1,1,0
"1323",0,1,1,0
"1324",0,1,1,0
"1325",0,1,1,0
"1326",0,1,1,0
"1327",0,1,1,0
"1328",0,1,1,0
"1329",0,1,1,0
"1330",0,1,1,0
"1331",0,1,1,0
"1332",0,1,1,0
"1333",0,1,1,0
"1334",0,1,1,0
"1335",0,1,1,0
"1336",0,1,1,0
"1337",0,1,1,0
"1338",0,1,1,0
"1339",0,1,1,0
"1340",0,1,1,0
"1341",0,1,1,0
"1342",0,1,1,0
"1343",0,1,1,0
"1344",0,1,1,0
"1345",0,1,1,0
"1346",0,1,1,0
"1347",0,1,1,0
"1348",0,1,1,0
"1349",0,1,1,0
"1350",0,1,1,0
"1351",0,1,1,0
"1352",0,1,1,0
"1353",0,1,1,0
"1354",0,1,1,0
"1355",0,1,1,0
"1356",0,1,1,0
"1357",0,1,1,0
"1358",0,1,1,0
"1359",0,1,1,0
"1360",0,1,1,0
"1361",0,1,1,0
"1362",0,1,1,0
"1363",0,1,1,0
"1364",0,1,1,0
"1365",0,1,1,0
"1366",0,1,1,0
"1367",0,1,1,0
"1368",0,1,1,0
"1369",0,1,1,0
"1370",0,1,1,0
"1371",0,1,1,0
"1372",0,1,1,0
"1373",0,1,1,0
"1374",0,1,1,0
"1375",0,1,1,0
"1376",0,1,1,0
"1377",0,1,1,0
"1378",0,1,1,0
"1379",0,1,1,0
"1380",0,1,1,0
"1381",0,1,1,0
"1382",0,1,1,0
"1383",0,1,1,0
"1384",0,1,1,0
"1385",0,1,1,0
"1386",0,1,1,0
"1387",0,1,1,0
"1388",0,1,1,0
"1389",0,1,1,0
"1390",0,1,1,0
"1391",0,1,1,0
"1392",0,1,1,0
"1393",0,1,1,0
"1394",0,1,1,0
"1395",0,1,1,0
"1396",0,1,1,0
"1397",0,1,1,0
"1398",0,1,1,0
"1399",0,1,1,0
"1400",0,1,1,0
"1401",0,1,1,0
"1402",0,1,1,0
"1403",0,1,1,0
"1404",0,1,1,0
"1405",0,1,1,0
"1406",0,1,1,0
"1407",0,1,1,0
"1408",0,1,1,0
"1409",0,1,1,0
"1410",0,1,1,0
"1411",0,1,1,0
"1412",0,1,1,0
"1413",0,1,1,0
"1414",0,1,1,0
"1415",0,1,1,0
"1416",0,1,1,0
"1417",0,1,1,0
"1418",0,1,1,0
"1419",0,1,1,0
"1420",0,1,1,0
"1421",0,1,1,0
"1422",0,1,1,0
"1423",0,1,1,0
"1424",0,1,1,0
"1425",0,1,1,0
"1426",0,1,1,0
"1427",0,1,1,0
"1428",0,1,1,0
"1429",0,1,1,0
"1430",0,1,1,0
"1431",0,1,1,0
"1432",0,1,1,0
"1433",0,1,1,0
"1434",0,1,1,0
"1435",0,1,1,0
"1436",0,1,1,0
"1437",0,1,1,0
"1438",0,1,1,0
"1439",0,1,1,0
"1440",0,1,1,0
"1441",0,1,1,0
"1442",0,1,1,0
"1443",0,1,1,0
"1444",0,1,1,0
"1445",0,1,1,0
"1446",0,1,1,0
"1447",0,1,1,0
"1448",0,1,1,0
"1449",0,1,1,0
"1450",0,1,1,0
"1451",0,1,1,0
"1452",0,1,1,0
"1453",0,1,1,0
"1454",0,1,1,0
"1455",0,1,1,0
"1456",0,1,1,0
"1457",0,1,1,0
"1458",0,1,1,0
"1459",0,1,1,0
"1460",0,1,1,0
"1461",0,1,1,0
"1462",0,1,1,0
"1463",0,1,1,0
"1464",0,1,1,0
"1465",0,1,1,0
"1466",0,1,1,0
"1467",0,1,1,0
"1468",0,1,1,0
"1469",0,1,1,0
"1470",0,1,1,0
"1471",0,1,1,0
"1472",0,1,1,0
"1473",0,1,1,0
"1474",0,1,1,0
"1475",0,1,1,0
"1476",0,1,1,0
"1477",0,1,1,0
"1478",0,1,1,0
"1479",0,1,1,0
"1480",0,1,1,0
"1481",0,1,1,0
"1482",0,1,1,0
"1483",0,1,1,0
"1484",0,1,1,0
"1485",0,1,1,0
"1486",0,1,1,0
"1487",0,1,1,0
"1488",0,1,1,0
"1489",0,1,1,0
"1490",0,1,1,0
"1491",0,1,1,0
"1492",0,1,1,0
"1493",0,1,1,0
"1494",0,1,1,0
"1495",0,1,1,0
"1496",0,1,1,0
"1497",0,1,1,0
"1498",0,1,1,0
"1499",0,1,1,0
"1500",0,1,1,0
"1501",0,0,1,1
"1502",0,0,1,1
"1503",0,0,1,1
"1504",0,0,1,1
"1505",0,0,1,1
"1506",0,0,1,1
"1507",0,0,1,1
"1508",0,0,1,1
"1509",0,0,1,1
"1510",0,0,1,1
"1511",0,0,1,1
"1512",0,0,1,1
"1513",0,0,1,1
"1514",0,0,1,1
"1515",0,0,1,1
"1516",0,0,1,1
"1517",0,0,1,1
"1518",0,0,1,1
"1519",0,0,1,1
"1520",0,0,1,1
"1521",0,0,1,1
"1522",0,0,1,1
"1523",0,0,1,1
"1524",0,0,1,1
"1525",0,0,1,1
"1526",0,0,1,1
"1527",0,0,1,1
"1528",0,0,1,1
"1529",0,0,1,1
"1530",0,0,1,1
"1531",0,0,1,1
"1532",0,0,1,1
"1533",0,0,1,1
"1534",0,0,1,1
"1535",0,0,1,1
"1536",0,0,1,1
"1537",0,0,1,1
"1538",0,0,1,1
"1539",0,0,1,1
"1540",0,0,1,1
"1541",0,0,1,1
"1542",0,0,1,1
"1543",0,0,1,1
"1544",0,0,1,1
"1545",0,0,1,1
"1546",0,0,1,1
"1547",0,0,1,1
"1548",0,0,1,1
"1549",0,0,1,1
"1550",0,0,1,1
"1551",0,0,1,1
"1552",0,0,1,1
"1553",0,0,1,1
"1554",0,0,1,1
"1555",0,0,1,1
"1556",0,0,1,1
"1557",0,0,1,1
"1558",0,0,1,1
"1559",0,0,1,1
"1560",0,0,1,1
"1561",0,0,1,1
"1562",0,0,1,1
"1563",0,0,1,1
"1564",0,0,1,1
"1565",0,0,1,1
"1566",0,0,1,1
"1567",0,0,1,1
"1568",0,0,1,1
"1569",0,0,1,1
"1570",0,0,1,1
"1571",0,0,1,1
"1572",0,0,1,1
"1573",0,0,1,1
"1574",0,0,1,1
"1575",0,0,1,1
"1576",0,0,1,1
"1577",0,0,1,1
"1578",0,0,1,1
"1579",0,0,1,1
"1580",0,0,1,1
"1581",0,0,1,1
"1582",0,0,1,1
"1583",0,0,1,1
"1584",0,0,1,1
"1585",0,0,1,1
"1586",0,0,1,1
"1587",0,0,1,1
"1588",0,0,1,1
"1589",0,0,1,1
"1590",0,0,1,1
"1591",0,0,1,1
"1592",0,0,1,1
"1593",0,0,1,1
"1594",0,0,1,1
"1595",0,0,1,1
"1596",0,0,1,1
"1597",0,0,1,1
"1598",0,0,1,1
"1599",0,0,1,1
"1600",0,0,1,1
"1601",0,0,1,1
"1602",0,0,1,1
"1603",0,0,1,1
"1604",0,0,1,1
"1605",0,0,1,1
"1606",0,0,1,1
"1607",0,0,1,1
"1608",0,0,1,1
"1609",0,0,1,1
"1610",0,0,1,1
"1611",0,0,1,1
"1612",0,0,1,1
"1613",0,0,1,1
"1614",0,0,1,1
"1615",0,0,1,1
"1616",0,0,1,1
"1617",0,0,1,1
"1618",0,0,1,1
"1619",0,0,1,1
"1620",0,0,1,1
"1621",0,0,1,1
"1622",0,0,1,1
"1623",0,0,1,1
"1624",0,0,1,1
"1625",0,0,1,1
"1626",0,0,1,1
"1627",0,0,1,1
"1628",0,0,1,1
"1629",0,0,1,1
"1630",0,0,1,1
"1631",0,0,1,1
"1632",0,0,1,1
"1633",0,0,1,1
"1634",0,0,1,1
"1635",0,0,1,1
"1636",0,0,1,1
"1637",0,0,1,1
"1638",0,0,1,1
"1639",0,0,1,1
"1640",0,0,1,1
"1641",0,0,1,1
"1642",0,0,1,1
"1643",0,0,1,1
"1644",0,0,1,1
"1645",0,0,1,1
"1646",0,0,1,1
"1647",0,0,1,1
"1648",0,0,1,1
"1649",0,0,1,1
"1650",0,0,1,1
"1651",0,0,1,1
"1652",0,0,1,1
"1653",0,0,1,1
"1654",0,0,1,1
"1655",0,0,1,1
"1656",0,0,1,1
"1657",0,0,1,1
"1658",0,0,1,1
"1659",0,0,1,1
"1660",0,0,1,1
"1661",0,0,1,1
"1662",0,0,1,1
"1663",0,0,1,1
"1664",0,0,1,1
"1665",0,0,1,1
"1666",0,0,1,1
"1667",0,0,1,1
"1668",0,0,1,1
"1669",0,0,1,1
"1670",0,0,1,1
"1671",0,0,1,1
"1672",0,0,1,1
"1673",0,0,1,1
"1674",0,0,1,1
"1675",0,0,1,1
"1676",0,0,1,1
"1677",0,0,1,1
"1678",0,0,1,1
"1679",0,0,1,1
"1680",0,0,1,1
"1681",0,0,1,1
"1682",0,0,1,1
"1683",0,0,1,1
"1684",0,0,1,1
"1685",0,0,1,1
"1686",0,0,1,1
"1687",0,0,1,1
"1688",0,0,1,1
"1689",0,0,1,1
"1690",0,0,1,1
"1691",0,0,1,1
"1692",0,0,1,1
"1693",0,0,1,1
"1694",0,0,1,1
"1695",0,0,1,1
"1696",0,0,1,1
"1697",0,0,1,1
"1698",0,0,1,1
"1699",0,0,1,1
"1700",0,0,1,1
"1701",0,0,1,1
"1702",0,0,1,1
"1703",0,0,1,1
"1704",0,0,1,1
"1705",0,0,1,1
"1706",0,0,1,1
"1707",0,0,1,1
"1708",0,0,1,1
"1709",0,0,1,1
"1710",0,0,1,1
"1711",0,0,1,1
"1712",0,0,1,1
"1713",0,0,1,1
"1714",0,0,1,1
"1715",0,0,1,1
"1716",0,0,1,1
"1717",0,0,1,1
"1718",0,0,1,1
"1719",0,0,1,1
"1720",0,0,1,1
"1721",0,0,1,1
"1722",0,0,1,1
"1723",0,0,1,1
"1724",0,0,1,1
"1725",0,0,1,1
"1726",0,0,1,1
"1727",0,0,1,1
"1728",0,0,1,1
"1729",0,0,1,1
"1730",0,0,1,1
"1731",0,0,1,1
"1732",0,0,1,1
"1733",0,0,1,1
"1734",0,0,1,1
"1735",0,0,1,1
"1736",0,0,1,1
"1737",0,0,1,1
"1738",0,0,1,1
"1739",0,0,1,1
"1740",0,0,1,1
"1741",0,0,1,1
"1742",0,0,1,1
"1743",0,0,1,1
"1744",0,0,1,1
"1745",0,0,1,1
"1746",0,0,1,1
"1747",0,0,1,1
"1748",0,0,1,1
"1749",0,0,1,1
"1750",0,0,1,1
"1751",1,1,1,0
"1752",1,1,1,0
"1753",1,1,1,0
"1754",1,1,1,0
"1755",1,1,1,0
"1756",1,1,1,0
"1757",1,1,1,0
"1758",1,1,1,0
"1759",1,1,1,0
"1760",1,1,1,0
"1761",1,1,1,0
"1762",1,1,1,0
"1763",1,1,1,0
"1764",1,1,1,0
"1765",1,1,1,0
"1766",1,1,1,0
"1767",1,1,1,0
"1768",1,1,1,0
"1769",1,1,1,0
"1770",1,1,1,0
"1771",1,1,1,0
"1772",1,1,1,0
"1773",1,1,1,0
"1774",1,1,1,0
"1775",1,1,1,0
"1776",1,1,1,0
"1777",1,1,1,0
"1778",1,1,1,0
"1779",1,1,1,0
"1780",1,1,1,0
"1781",1,1,1,0
"1782",1,1,1,0
"1783",1,1,1,0
"1784",1,1,1,0
"1785",1,1,1,0
"1786",1,1,1,0
"1787",1,1,1,0
"1788",1,1,1,0
"1789",1,1,1,0
"1790",1,1,1,0
"1791",1,1,1,0
"1792",1,1,1,0
"1793",1,1,1,0
"1794",1,1,1,0
"1795",1,1,1,0
"1796",1,1,1,0
"1797",1,1,1,0
"1798",1,1,1,0
"1799",1,1,1,0
"1800",1,1,1,0
"1801",1,1,1,0
"1802",1,1,1,0
"1803",1,1,1,0
"1804",1,1,1,0
"1805",1,1,1,0
"1806",1,1,1,0
"1807",1,1,1,0
"1808",1,1,1,0
"1809",1,1,1,0
"1810",1,1,1,0
"1811",1,1,1,0
"1812",1,1,1,0
"1813",1,1,1,0
"1814",1,1,1,0
"1815",1,1,1,0
"1816",1,1,1,0
"1817",1,1,1,0
"1818",1,1,1,0
"1819",1,1,1,0
"1820",1,1,1,0
"1821",1,1,1,0
"1822",1,1,1,0
"1823",1,1,1,0
"1824",1,1,1,0
"1825",1,1,1,0
"1826",1,1,1,0
"1827",1,1,1,0
"1828",1,1,1,0
"1829",1,1,1,0
"1830",1,1,1,0
"1831",1,1,1,0
"1832",1,1,1,0
"1833",1,1,1,0
"1834",1,1,1,0
"1835",1,1,1,0
"1836",1,1,1,0
"1837",1,1,1,0
"1838",1,1,1,0
"1839",1,1,1,0
"1840",1,1,1,0
"1841",1,1,1,0
"1842",1,1,1,0
"1843",1,1,1,0
"1844",1,1,1,0
"1845",1,1,1,0
"1846",1,1,1,0
"1847",1,1,1,0
"1848",1,1,1,0
"1849",1,1,1,0
"1850",1,1,1,0
"1851",1,1,0,1
"1852",1,1,0,1
"1853",1,1,0,1
"1854",1,1,0,1
"1855",1,1,0,1
"1856",1,1,0,1
"1857",1,1,0,1
"1858",1,1,0,1
"1859",1,1,0,1
"1860",1,1,0,1
"1861",1,1,0,1
"1862",1,1,0,1
"1863",1,1,0,1
"1864",1,1,0,1
"1865",1,1,0,1
"1866",1,1,0,1
"1867",1,1,0,1
"1868",1,1,0,1
"1869",1,1,0,1
"1870",1,1,0,1
"1871",1,1,0,1
"1872",1,1,0,1
"1873",1,1,0,1
"1874",1,1,0,1
"1875",1,1,0,1
"1876",1,1,0,1
"1877",1,1,0,1
"1878",1,1,0,1
"1879",1,1,0,1
"1880",1,1,0,1
"1881",1,1,0,1
"1882",1,1,0,1
"1883",1,1,0,1
"1884",1,1,0,1
"1885",1,1,0,1
"1886",1,1,0,1
"1887",1,1,0,1
"1888",1,1,0,1
"1889",1,1,0,1
"1890",1,1,0,1
"1891",1,1,0,1
"1892",1,1,0,1
"1893",1,1,0,1
"1894",1,1,0,1
"1895",1,1,0,1
"1896",1,1,0,1
"1897",1,1,0,1
"1898",1,1,0,1
"1899",1,1,0,1
"1900",1,1,0,1
"1901",1,1,0,1
"1902",1,1,0,1
"1903",1,1,0,1
"1904",1,1,0,1
"1905",1,1,0,1
"1906",1,1,0,1
"1907",1,1,0,1
"1908",1,1,0,1
"1909",1,1,0,1
"1910",1,1,0,1
"1911",1,1,0,1
"1912",1,1,0,1
"1913",1,1,0,1
"1914",1,1,0,1
"1915",1,1,0,1
"1916",1,1,0,1
"1917",1,1,0,1
"1918",1,1,0,1
"1919",1,1,0,1
"1920",1,1,0,1
"1921",1,1,0,1
"1922",1,1,0,1
"1923",1,1,0,1
"1924",1,1,0,1
"1925",1,1,0,1
"1926",1,1,0,1
"1927",1,1,0,1
"1928",1,1,0,1
"1929",1,1,0,1
"1930",1,1,0,1
"1931",1,1,0,1
"1932",1,1,0,1
"1933",1,1,0,1
"1934",1,1,0,1
"1935",1,1,0,1
"1936",1,1,0,1
"1937",1,1,0,1
"1938",1,1,0,1
"1939",1,1,0,1
"1940",1,1,0,1
"1941",1,1,0,1
"1942",1,1,0,1
"1943",1,1,0,1
"1944",1,1,0,1
"1945",1,1,0,1
"1946",1,1,0,1
"1947",1,1,0,1
"1948",1,1,0,1
"1949",1,1,0,1
"1950",1,1,0,1
"1951",1,1,0,1
"1952",1,1,0,1
"1953",1,1,0,1
"1954",1,1,0,1
"1955",1,1,0,1
"1956",1,1,0,1
"1957",1,1,0,1
"1958",1,1,0,1
"1959",1,1,0,1
"1960",1,1,0,1
"1961",1,1,0,1
"1962",1,1,0,1
"1963",1,1,0,1
"1964",1,1,0,1
"1965",1,1,0,1
"1966",1,1,0,1
"1967",1,1,0,1
"1968",1,1,0,1
"1969",1,1,0,1
"1970",1,1,0,1
"1971",1,1,0,1
"1972",1,1,0,1
"1973",1,1,0,1
"1974",1,1,0,1
"1975",1,1,0,1
"1976",1,1,0,1
"1977",1,1,0,1
"1978",1,1,0,1
"1979",1,1,0,1
"1980",1,1,0,1
"1981",1,1,0,1
"1982",1,1,0,1
"1983",1,1,0,1
"1984",1,1,0,1
"1985",1,1,0,1
"1986",1,1,0,1
"1987",1,1,0,1
"1988",1,1,0,1
"1989",1,1,0,1
"1990",1,1,0,1
"1991",1,1,0,1
"1992",1,1,0,1
"1993",1,1,0,1
"1994",1,1,0,1
"1995",1,1,0,1
"1996",1,1,0,1
"1997",1,1,0,1
"1998",1,1,0,1
"1999",1,1,0,1
"2000",1,1,0,1
"2001",1,1,0,1
"2002",1,1,0,1
"2003",1,1,0,1
"2004",1,1,0,1
"2005",1,1,0,1
"2006",1,1,0,1
"2007",1,1,0,1
"2008",1,1,0,1
"2009",1,1,0,1
"2010",1,1,0,1
"2011",1,1,0,1
"2012",1,1,0,1
"2013",1,1,0,1
"2014",1,1,0,1
"2015",1,1,0,1
"2016",1,1,0,1
"2017",1,1,0,1
"2018",1,1,0,1
"2019",1,1,0,1
"2020",1,1,0,1
"2021",1,1,0,1
"2022",1,1,0,1
"2023",1,1,0,1
"2024",1,1,0,1
"2025",1,1,0,1
"2026",1,1,0,1
"2027",1,1,0,1
"2028",1,1,0,1
"2029",1,1,0,1
"2030",1,1,0,1
"2031",1,1,0,1
"2032",1,1,0,1
"2033",1,1,0,1
"2034",1,1,0,1
"2035",1,1,0,1
"2036",1,1,0,1
"2037",1,1,0,1
"2038",1,1,0,1
"2039",1,1,0,1
"2040",1,1,0,1
"2041",1,1,0,1
"2042",1,1,0,1
"2043",1,1,0,1
"2044",1,1,0,1
"2045",1,1,0,1
"2046",1,1,0,1
"2047",1,1,0,1
"2048",1,1,0,1
"2049",1,1,0,1
"2050",1,1,0,1
"2051",1,0,1,1
"2052",1,0,1,1
"2053",1,0,1,1
"2054",1,0,1,1
"2055",1,0,1,1
"2056",1,0,1,1
"2057",1,0,1,1
"2058",1,0,1,1
"2059",1,0,1,1
"2060",1,0,1,1
"2061",1,0,1,1
"2062",1,0,1,1
"2063",1,0,1,1
"2064",1,0,1,1
"2065",1,0,1,1
"2066",1,0,1,1
"2067",1,0,1,1
"2068",1,0,1,1
"2069",1,0,1,1
"2070",1,0,1,1
"2071",1,0,1,1
"2072",1,0,1,1
"2073",1,0,1,1
"2074",1,0,1,1
"2075",1,0,1,1
"2076",1,0,1,1
"2077",1,0,1,1
"2078",1,0,1,1
"2079",1,0,1,1
"2080",1,0,1,1
"2081",1,0,1,1
"2082",1,0,1,1
"2083",1,0,1,1
"2084",1,0,1,1
"2085",1,0,1,1
"2086",1,0,1,1
"2087",1,0,1,1
"2088",1,0,1,1
"2089",1,0,1,1
"2090",1,0,1,1
"2091",1,0,1,1
"2092",1,0,1,1
"2093",1,0,1,1
"2094",1,0,1,1
"2095",1,0,1,1
"2096",1,0,1,1
"2097",1,0,1,1
"2098",1,0,1,1
"2099",1,0,1,1
"2100",1,0,1,1
"2101",1,0,1,1
"2102",1,0,1,1
"2103",1,0,1,1
"2104",1,0,1,1
"2105",1,0,1,1
"2106",1,0,1,1
"2107",1,0,1,1
"2108",1,0,1,1
"2109",1,0,1,1
"2110",1,0,1,1
"2111",1,0,1,1
"2112",1,0,1,1
"2113",1,0,1,1
"2114",1,0,1,1
"2115",1,0,1,1
"2116",1,0,1,1
"2117",1,0,1,1
"2118",1,0,1,1
"2119",1,0,1,1
"2120",1,0,1,1
"2121",1,0,1,1
"2122",1,0,1,1
"2123",1,0,1,1
"2124",1,0,1,1
"2125",1,0,1,1
"2126",1,0,1,1
"2127",1,0,1,1
"2128",1,0,1,1
"2129",1,0,1,1
"2130",1,0,1,1
"2131",1,0,1,1
"2132",1,0,1,1
"2133",1,0,1,1
"2134",1,0,1,1
"2135",1,0,1,1
"2136",1,0,1,1
"2137",1,0,1,1
"2138",1,0,1,1
"2139",1,0,1,1
"2140",1,0,1,1
"2141",1,0,1,1
"2142",1,0,1,1
"2143",1,0,1,1
"2144",1,0,1,1
"2145",1,0,1,1
"2146",1,0,1,1
"2147",1,0,1,1
"2148",1,0,1,1
"2149",1,0,1,1
"2150",1,0,1,1
"2151",1,0,1,1
"2152",1,0,1,1
"2153",1,0,1,1
"2154",1,0,1,1
"2155",1,0,1,1
"2156",1,0,1,1
"2157",1,0,1,1
"2158",1,0,1,1
"2159",1,0,1,1
"2160",1,0,1,1
"2161",1,0,1,1
"2162",1,0,1,1
"2163",1,0,1,1
"2164",1,0,1,1
"2165",1,0,1,1
"2166",1,0,1,1
"2167",1,0,1,1
"2168",1,0,1,1
"2169",1,0,1,1
"2170",1,0,1,1
"2171",1,0,1,1
"2172",1,0,1,1
"2173",1,0,1,1
"2174",1,0,1,1
"2175",1,0,1,1
"2176",1,0,1,1
"2177",1,0,1,1
"2178",1,0,1,1
"2179",1,0,1,1
"2180",1,0,1,1
"2181",1,0,1,1
"2182",1,0,1,1
"2183",1,0,1,1
"2184",1,0,1,1
"2185",1,0,1,1
"2186",1,0,1,1
"2187",1,0,1,1
"2188",1,0,1,1
"2189",1,0,1,1
"2190",1,0,1,1
"2191",1,0,1,1
"2192",1,0,1,1
"2193",1,0,1,1
"2194",1,0,1,1
"2195",1,0,1,1
"2196",1,0,1,1
"2197",1,0,1,1
"2198",1,0,1,1
"2199",1,0,1,1
"2200",1,0,1,1
"2201",1,0,1,1
"2202",1,0,1,1
"2203",1,0,1,1
"2204",1,0,1,1
"2205",1,0,1,1
"2206",1,0,1,1
"2207",1,0,1,1
"2208",1,0,1,1
"2209",1,0,1,1
"2210",1,0,1,1
"2211",1,0,1,1
"2212",1,0,1,1
"2213",1,0,1,1
"2214",1,0,1,1
"2215",1,0,1,1
"2216",1,0,1,1
"2217",1,0,1,1
"2218",1,0,1,1
"2219",1,0,1,1
"2220",1,0,1,1
"2221",1,0,1,1
"2222",1,0,1,1
"2223",1,0,1,1
"2224",1,0,1,1
"2225",1,0,1,1
"2226",1,0,1,1
"2227",1,0,1,1
"2228",1,0,1,1
"2229",1,0,1,1
"2230",1,0,1,1
"2231",1,0,1,1
"2232",1,0,1,1
"2233",1,0,1,1
"2234",1,0,1,1
"2235",1,0,1,1
"2236",1,0,1,1
"2237",1,0,1,1
"2238",1,0,1,1
"2239",1,0,1,1
"2240",1,0,1,1
"2241",1,0,1,1
"2242",1,0,1,1
"2243",1,0,1,1
"2244",1,0,1,1
"2245",1,0,1,1
"2246",1,0,1,1
"2247",1,0,1,1
"2248",1,0,1,1
"2249",1,0,1,1
"2250",1,0,1,1
"2251",0,1,1,1
"2252",0,1,1,1
"2253",0,1,1,1
"2254",0,1,1,1
"2255",0,1,1,1
"2256",0,1,1,1
"2257",0,1,1,1
"2258",0,1,1,1
"2259",0,1,1,1
"2260",0,1,1,1
"2261",0,1,1,1
"2262",0,1,1,1
"2263",0,1,1,1
"2264",0,1,1,1
"2265",0,1,1,1
"2266",0,1,1,1
"2267",0,1,1,1
"2268",0,1,1,1
"2269",0,1,1,1
"2270",0,1,1,1
"2271",0,1,1,1
"2272",0,1,1,1
"2273",0,1,1,1
"2274",0,1,1,1
"2275",0,1,1,1
"2276",0,1,1,1
"2277",0,1,1,1
"2278",0,1,1,1
"2279",0,1,1,1
"2280",0,1,1,1
"2281",0,1,1,1
"2282",0,1,1,1
"2283",0,1,1,1
"2284",0,1,1,1
"2285",0,1,1,1
"2286",0,1,1,1
"2287",0,1,1,1
"2288",0,1,1,1
"2289",0,1,1,1
"2290",0,1,1,1
"2291",0,1,1,1
"2292",0,1,1,1
"2293",0,1,1,1
"2294",0,1,1,1
"2295",0,1,1,1
"2296",0,1,1,1
"2297",0,1,1,1
"2298",0,1,1,1
"2299",0,1,1,1
"2300",0,1,1,1
"2301",0,1,1,1
"2302",0,1,1,1
"2303",0,1,1,1
"2304",0,1,1,1
"2305",0,1,1,1
"2306",0,1,1,1
"2307",0,1,1,1
"2308",0,1,1,1
"2309",0,1,1,1
"2310",0,1,1,1
"2311",0,1,1,1
"2312",0,1,1,1
"2313",0,1,1,1
"2314",0,1,1,1
"2315",0,1,1,1
"2316",0,1,1,1
"2317",0,1,1,1
"2318",0,1,1,1
"2319",0,1,1,1
"2320",0,1,1,1
"2321",0,1,1,1
"2322",0,1,1,1
"2323",0,1,1,1
"2324",0,1,1,1
"2325",0,1,1,1
"2326",0,1,1,1
"2327",0,1,1,1
"2328",0,1,1,1
"2329",0,1,1,1
"2330",0,1,1,1
"2331",0,1,1,1
"2332",0,1,1,1
"2333",0,1,1,1
"2334",0,1,1,1
"2335",0,1,1,1
"2336",0,1,1,1
"2337",0,1,1,1
"2338",0,1,1,1
"2339",0,1,1,1
"2340",0,1,1,1
"2341",0,1,1,1
"2342",0,1,1,1
"2343",0,1,1,1
"2344",0,1,1,1
"2345",0,1,1,1
"2346",0,1,1,1
"2347",0,1,1,1
"2348",0,1,1,1
"2349",0,1,1,1
"2350",0,1,1,1
"2351",0,1,1,1
"2352",0,1,1,1
"2353",0,1,1,1
"2354",0,1,1,1
"2355",0,1,1,1
"2356",0,1,1,1
"2357",0,1,1,1
"2358",0,1,1,1
"2359",0,1,1,1
"2360",0,1,1,1
"2361",0,1,1,1
"2362",0,1,1,1
"2363",0,1,1,1
"2364",0,1,1,1
"2365",0,1,1,1
"2366",0,1,1,1
"2367",0,1,1,1
"2368",0,1,1,1
"2369",0,1,1,1
"2370",0,1,1,1
"2371",0,1,1,1
"2372",0,1,1,1
"2373",0,1,1,1
"2374",0,1,1,1
"2375",0,1,1,1
"2376",0,1,1,1
"2377",0,1,1,1
"2378",0,1,1,1
"2379",0,1,1,1
"2380",0,1,1,1
"2381",0,1,1,1
"2382",0,1,1,1
"2383",0,1,1,1
"2384",0,1,1,1
"2385",0,1,1,1
"2386",0,1,1,1
"2387",0,1,1,1
"2388",0,1,1,1
"2389",0,1,1,1
"2390",0,1,1,1
"2391",0,1,1,1
"2392",0,1,1,1
"2393",0,1,1,1
"2394",0,1,1,1
"2395",0,1,1,1
"2396",0,1,1,1
"2397",0,1,1,1
"2398",0,1,1,1
"2399",0,1,1,1
"2400",0,1,1,1
"2401",0,1,1,1
"2402",0,1,1,1
"2403",0,1,1,1
"2404",0,1,1,1
"2405",0,1,1,1
"2406",0,1,1,1
"2407",0,1,1,1
"2408",0,1,1,1
"2409",0,1,1,1
"2410",0,1,1,1
"2411",0,1,1,1
"2412",0,1,1,1
